station_name,latitude_x,longitude_x,business_name,rating,review_count,distance_m,business_latitude,business_longitude,categories,address,city,state,postal_code,source,name,latitude_y,longitude_y,free_bikes,empty_slots,total_docks
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,The Alchemist,3.9,114,900.2193236012986,51.5150476,-0.0793474,"Cocktail Bars, British, Breakfast & Brunch",6 Bevis Marks,London,XGL,EC3A 7BA,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Rules,4.0,267,2341.9095884746744,51.5108207,-0.1232501,"British, Bars",35 Maiden Lane,London,XGL,WC2E 7LB,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Meat Mission,3.9,112,1196.1879382327056,51.5273008570266,-0.0824617613588274,"Burgers, New American",14-15 Hoxton Market,London,XGL,N1 6HG,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Brawn,4.4,52,1894.790359109043,51.5289277153112,-0.0702632793320869,Modern European,49 Columbia Road,London,XGL,E2 7RG,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Dishoom,4.5,2846,1553.2857043417698,51.512447030091,-0.1269579217873,Indian,12 Upper Saint Martin's Lane,London,XGL,WC2H 9FB,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Hawksmoor Seven Dials,4.4,430,1425.6659629581015,51.5134998914001,-0.12567396291297,"British, Steakhouses, Cocktail Bars",11 Langley Street,London,XGL,WC2H 9JG,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,North Sea Fish Restaurant,4.1,196,119.21729480536796,51.526474,-0.125051,"Seafood, Fish & Chips",7-8 Leigh Street,London,XGL,WC1H 9EW,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Dishoom,4.6,558,1125.2119391297977,51.5363182978271,-0.125145272091882,"Indian, Breakfast & Brunch",5 Stable Street,London,XGL,N1C 4AB,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Sketch,4.0,1105,1953.1866037895277,51.5127614699071,-0.14159163911048,"French, Modern European, Cocktail Bars",9 Conduit Street,London,XGL,W1S 2XG,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Dishoom,4.5,808,1845.9939194130673,51.513087,-0.139767,Indian,22 Kingly Street,London,XGL,W1B 5QP,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Hakkasan,4.1,246,1163.5320648308957,51.5171482803943,-0.13180578932657,Cantonese,8 Hanway Place,London,XGL,W1T 1HD,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Mayfair Chippy,4.5,606,2530.415599303924,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The King Of Falafel,3.9,29,16.907081300278865,51.5261010700297,-0.12346276742249,Falafel,17 Hunter Street,London,XGL,WC1N 1BN,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Pig and Butcher,4.5,134,1697.1538968160214,51.537442542029,-0.10682789450616,"British, Gastropubs",80 Liverpool Road,London,XGL,N1 0QD,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Flat Iron,4.6,272,1714.8494627532002,51.5108326561998,-0.124100585093387,Steakhouses,17-18 Henrietta Street,Covent Garden,XGL,WC2E 8QH,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Hoppers,4.3,145,1516.2718589413391,51.5135765075684,-0.131750002503395,"Sri Lankan, Asian Fusion",49 Frith Street,Soho,XGL,W1D 4SG,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Berners Tavern,4.3,144,1363.70347376801,51.5167515074354,-0.135977268218994,"British, Pubs",10 Berners Street,London,LND,W1T 3NP,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Punjab Restaurant,4.2,642,1263.2927085437743,51.514992,-0.12596,"Indian, Vegetarian",80 Neal Street,London,XGL,WC2H 9PA,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Clos Maggiore,4.3,160,1624.4374568981136,51.51166,-0.124695,"French, Mediterranean",33 King Street,London,XGL,WC2E 8JD,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Rules,4.0,267,1714.5285868794683,51.5108207,-0.1232501,"British, Bars",35 Maiden Lane,London,XGL,WC2E 7LB,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,St John Bar and Restaurant,4.2,342,1653.2418495040165,51.520481,-0.101486,"British, Bars",26 St John Street,London,XGL,EC1M 4AY,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Honey & Co.,4.2,125,598.3300247765462,51.5219695,-0.1182648,Middle Eastern,54 Lamb's Conduit Street,London,XGL,WC1N 3LW,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Ciao Bella,4.2,154,451.8432774338056,51.5232425139546,-0.119118084823987,"Italian, Wine Bars",86-90 Lambs Conduit Street,London,XGL,WC1N 3LZ,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Flat Iron,4.4,519,1880.231414979516,51.51212,-0.1384008,Steakhouses,17 Beak Street,London,XGL,W1F 9RW,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Flat Iron,4.4,135,1313.1434008929955,51.515075713969,-0.129648385965984,Steakhouses,9 Denmark Street,London,XGL,WC2H 8LS,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Roka,4.0,156,1153.6350295663633,51.5189741386939,-0.135395835697745,"Japanese, Seafood",37 Charlotte Street,London,XGL,W1T 1RR,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Palomar Restaurant,4.7,143,1794.4738296031744,51.5111632,-0.1327159,"Middle Eastern, Mediterranean",34 Rupert Street,London,XGL,W1D 6DN,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Balthazar,3.9,227,1546.682883096881,51.512493,-0.1212219,"French, Breakfast & Brunch, Bistros",4-6 Russell Street,London,XGL,WC2B 5HZ,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Abeno,4.4,121,975.4285537718508,51.5175591,-0.125158,Japanese,47 Museum Street,London,XGL,WC1A 1LY,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Bodean's,3.9,268,1597.868491394359,51.514481362499,-0.13676105637839,"American, Barbeque, Burgers",D'Arblay House,London,XGL,W1F 8PZ,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Marquis Cornwallis,3.9,129,214.50436285711228,51.524567356394,-0.12502513122867,"Pubs, British",31 Marchmont Street,London,XGL,WC1N 1AP,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Wahaca,4.0,331,1602.0469492045322,51.51333452102,-0.13376991245546,Mexican,80 Wardour Street,London,XGL,W1F 0TF,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Yauatcha,4.0,546,1609.7978476302972,51.5137076071076,-0.135128831605189,"Dim Sum, Seafood, Noodles",15-17 Broadwick Street,London,XGL,W1F 0DL,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Dinner by Heston Blumenthal,4.4,322,3679.3945029470665,51.502163,-0.159966,British,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Ivy,4.0,235,1526.1931993321834,51.512814,-0.128013,"British, Modern European",1 - 5 West Street,London,XGL,WC2H 9NQ,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Albertini Restaurant,4.6,73,475.3119667240466,51.5290298461914,-0.129214003682137,"Pizza, Italian, Seafood",16-20 Chalton Street,London,XGL,NW1 1JH,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Bob Bob Ricard,4.0,212,1817.8504621018164,51.5123099662701,-0.137234320867947,"British, Russian, Bars",1 Upper James Street,Soho,XGL,W1F 9DF,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Harrison Pub & Hotel,4.2,64,246.6575382601109,51.527533751588,-0.1206015435123,"Pubs, Gastropubs, Hotels",28 Harrison Street,London,XGL,WC1H 8JF,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Ngon Ngon,4.5,67,1054.8074507069184,51.5221634,-0.1097323,"Vietnamese, Noodles",144 Clerkenwell Road,London,XGL,EC1R 5DP,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Blacklock,4.6,167,1796.8053672204298,51.511687,-0.134762,"British, Cocktail Bars, Steakhouses",The Basement,London,XGL,W1D 7LG,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Ninth London,4.3,35,1146.2372464757434,51.518833,-0.134849,"Mediterranean, French",22 Charlotte Street,London,XGL,W1T 2NB,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Barrafina,4.5,86,1329.6010108041205,51.5143394,-0.1219044,"Spanish, Tapas Bars",43 Drury Lane,London,XGL,WC2B 5RT,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Alchemist,4.3,86,1682.5489276613755,51.5112707779066,-0.126947910714945,"Bars, Venues & Event Spaces, American",63-66 St Martin's Ln,London,XGL,WC2N 4JS,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Kanada-Ya,4.3,199,1222.8208480299174,51.51555,-0.127588,Ramen,64 St Giles High Street,London,XGL,WC2H 8LE,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Hawksmoor,4.4,207,2037.178637133576,51.5097072807539,-0.136161326657445,"Seafood, Steakhouses",5A Air Street,London,XGL,W1J 0AD,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,NOPI,4.2,305,1930.4550833763765,51.511617,-0.1385226,Mediterranean,21-22 Warwick Street,London,XGL,W1B 5NE,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Darjeeling Express,4.6,57,1647.267698706709,51.51148449999999,-0.1254335,Indian,2nd Floor,London,XGL,W1B 5PW,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Casa Tua,4.6,59,155.1677588190483,51.5276449011142,-0.123588235886524,"Coffee & Tea, Italian, Breakfast & Brunch",106 Cromer Street,London,XGL,WC1H 8BZ,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Burger & Lobster,4.2,332,1548.7932712617906,51.5135487,-0.1322316,"Seafood, Burgers",36 Dean Street,London,XGL,W1D 4PS,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Homeslice Neal's Yard,4.4,284,1328.8707319463524,51.5144380966574,-0.126426543278564,Pizza,13 Neal's Yard,London,XGL,WC2H 9DP,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,The Fat Bear,4.5,127,2110.771085319262,51.5131833881734,-0.10138103121642,"American, Soul Food, Cajun/Creole",61 Carter Lane,London,XGL,EC4V 5DY,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Brasserie Zédel,3.9,222,1929.8837845110363,51.5106025898049,-0.135575861793962,"Brasseries, Jazz & Blues, Cocktail Bars",20 Sherwood Street,London,XGL,W1F 7ED,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Kiln,4.3,88,1865.65901734334,51.5114108,-0.1360504,"Noodles, Thai",58 Brewer Street,London,XGL,W1F 9TL,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,Mother Mash,4.3,598,1842.896210203195,51.512935,-0.139414,British,26 Ganton Street,London,XGL,W1F 7QZ,yelp,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,9,10,19
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Dinner by Heston Blumenthal,4.4,322,1147.8779166313554,51.502163,-0.159966,British,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Dishoom,4.6,449,1317.989629525582,51.5012974019964,-0.191184893250465,"Indian, Breakfast & Brunch",4 Derry Street,Kensington,XGL,W8 5SE,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Petrus,4.5,145,1231.089670399579,51.4993674,-0.1565204,French,1 Kinnerton Street,London,XGL,SW1X 8EA,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Hawksmoor,4.5,100,491.8672774742432,51.4974592155569,-0.166872303554917,"Steakhouses, British, Seafood",3 Yeoman's Row,London,XGL,SW3 2AL,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Restaurant Gordon Ramsay,4.3,263,1438.5303799189146,51.485833,-0.161966,"French, British",68 Royal Hospital Road,London,XGL,SW3 4HP,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Da Mario Restaurant,4.3,218,721.3152694926315,51.4987228161749,-0.183567237647306,Italian,15 Gloucester Road,London,XGL,SW7 4PP,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Burger & Lobster,4.4,119,1137.7835492762442,51.501441,-0.159432,"American, Seafood, Burgers",Fifth Floor Harvey Nichols,London,XGL,SW1X 7RJ,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Ffiona's Restaurant,4.7,336,1561.8778600341657,51.50405773515,-0.192783395566043,British,51 Kensington Church Street,London,XGL,W8 4BA,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,The Mayfair Chippy,4.5,606,2329.8535864779974,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,The Victoria,4.4,320,1902.829746254784,51.51350403679,-0.17119959969309,"Pubs, British",10a Strathearn Place,Paddington,XGL,W2 2NH,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,The Harwood Arms,4.5,155,2176.423094108889,51.4829113087309,-0.196470990454087,"Gastropubs, British",27 Walham Grove,London,XGL,SW6 1QP,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,The Milestone Hotel and Residences,4.8,40,1082.8660209232546,51.50201555,-0.1866541,"Hotels, British",1-3 Kensington Court,London,XGL,W8 5DL,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Rocca,4.3,138,442.8086234399296,51.4928759536943,-0.176558382809162,Italian,73 Old Brompton Road,London,XGL,SW7 3LD,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Daquise,4.2,84,229.05219275139737,51.4943231,-0.1736183,"Polish, Modern European",20 Thurloe Street,London,XGL,SW7 2LT,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,The Queens Arms,4.4,251,2433.394173161377,51.4925789,-0.1392194,"British, Pubs, Gastropubs",11 Warwick Way,London,XGL,SW1V 1QT,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Bar Boulud,4.1,113,1123.1125174286744,51.502029603588,-0.1602532520838,French,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,The Five Fields,4.8,21,1023.3546540820612,51.4916609,-0.1611916,"British, Modern European",8-9 Blacklands Terrace,London,XGL,SW3 2SP,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Dishoom,4.5,2846,3696.873937638774,51.512447030091,-0.1269579217873,Indian,12 Upper Saint Martin's Lane,London,XGL,WC2H 9FB,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Amaya,4.1,205,1185.9783197167342,51.4991557,-0.1572173,Indian,Halkin Arcade,London,XGL,SW1X 8JT,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,Maroush II,4.3,119,654.7497982490655,51.49724,-0.164357,Middle Eastern,38 Beauchamp Place,London,XGL,SW3 1NU,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,The Queen's Arms,4.2,168,574.8916774207538,51.4992491095565,-0.180797918037262,"Pubs, British",30 Queen's Gate Mews,London,XGL,SW7 5QL,yelp,"022158 - Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,0,11,11
